Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Unit,Y2017,Y2017F,Y2018,Y2018F,Y2019,Y2019F,Y2020,Y2020F,Y2021,Y2021F,Y2022,Y2022F
5208,'513,Northern America and Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.73,E,,,,,,,0.76,E,,
5208,'513,Northern America and Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.35,E,,
5208,'513,Northern America and Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.76,E,,,,,,,0.78,E,,
5208,'513,Northern America and Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.71,E,,,,,,,0.73,E,,
5208,'513,Northern America and Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.08,E,,,,,,,0.1,E,,
5208,'513,Northern America and Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,7.2,E,6.9,E,6.2,E,5.9,E,5.1,E,4.8,E
5208,'513,Northern America and Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,80.4,E,77,E,69.7,E,66,E,57.1,E,53.6,E
5300,'142,Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.23,E,3.29,E,3.38,E,3.54,E,3.84,E,4.2,E
5300,'142,Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.54,E,,,,,,,0.61,E,,
5300,'142,Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.95,E,,,,,,,1.05,E,,
5300,'142,Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.4,E,,
5300,'142,Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.71,E,,,,,,,0.74,E,,
5300,'142,Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.72,E,,,,,,,0.84,E,,
5300,'142,Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.14,E,,,,,,,0.2,E,,
5300,'142,Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,43.3,E,39.5,E,37,E,39,E,36.5,E,35.1,E
5300,'142,Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1967.5,E,1813.7,E,1714.5,E,1819.3,E,1712,E,1655.9,E
5301,'143,Central Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.14,E,3.19,E,3.31,E,3.52,E,3.78,E,4.14,E
5301,'143,Central Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.5,E,,,,,,,0.76,E,,
5301,'143,Central Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.76,E,,,,,,,1,E,,
5301,'143,Central Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.49,E,,,,,,,0.34,E,,
5301,'143,Central Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.49,E,,
5301,'143,Central Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.48,E,,,,,,,0.95,E,,
5301,'143,Central Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.24,E,,
5301,'143,Central Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,21.2,E,18.5,E,17.6,E,19.1,E,17.1,E,16.3,E
5301,'143,Central Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,15.1,E,13.4,E,12.9,E,14.3,E,13,E,12.6,E
5302,'030,Eastern Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,4.12,E,4.29,E,4.37,E,4.59,E,4.87,E,5.34,E
5302,'030,Eastern Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.76,E,,,,,,,0.8,E,,
5302,'030,Eastern Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.91,E,,,,,,,1.11,E,,
5302,'030,Eastern Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.45,E,,
5302,'030,Eastern Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.93,E,,,,,,,1.12,E,,
5302,'030,Eastern Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,1.05,E,,,,,,,1.23,E,,
5302,'030,Eastern Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.12,E,,,,,,,0.15,E,,
5302,'030,Eastern Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,25.7,E,22.4,E,20.3,E,21.2,E,16.5,E,16.3,E
5302,'030,Eastern Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,424.4,E,371.4,E,336.8,E,353.3,E,275.3,E,271.4,E
5303,'034,Southern Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.28,E,3.35,E,3.45,E,3.59,E,3.84,E,4.28,E
5303,'034,Southern Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.42,E,,,,,,,0.45,E,,
5303,'034,Southern Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.03,E,,,,,,,1.08,E,,
5303,'034,Southern Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.35,E,,,,,,,0.34,E,,
5303,'034,Southern Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.7,E,,,,,,,0.81,E,,
5303,'034,Southern Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.82,E,,,,,,,0.86,E,,
5303,'034,Southern Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.17,E,,,,,,,0.25,E,,
5303,'034,Southern Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,64.2,E,58.6,E,54.8,E,57.9,E,55.8,E,53.1,E
5303,'034,Southern Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,1221.4,E,1128.3,E,1068,E,1141.1,E,1110.5,E,1066.3,E
5855,'127,Southern Asia (excluding India),7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.34,E,3.42,E,3.52,E,3.67,E,3.94,E,4.42,E
5855,'127,Southern Asia (excluding India),7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.46,E,,
5855,'127,Southern Asia (excluding India),7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.05,E,,,,,,,1.11,E,,
5855,'127,Southern Asia (excluding India),7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.34,E,,
5855,'127,Southern Asia (excluding India),7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.72,E,,,,,,,0.83,E,,
5855,'127,Southern Asia (excluding India),7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.86,E,,,,,,,0.91,E,,
5855,'127,Southern Asia (excluding India),7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.18,E,,,,,,,0.25,E,,
5855,'127,Southern Asia (excluding India),7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,51,E,49,E,49.3,E,49.9,E,48.1,E,47.1,E
5855,'127,Southern Asia (excluding India),7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,280.3,E,273,E,278.7,E,286.2,E,279.6,E,278.1,E
5304,'035,South-eastern Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.53,E,3.62,E,3.7,E,3.83,E,4.02,E,4.35,E
5304,'035,South-eastern Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.61,E,,,,,,,0.68,E,,
5304,'035,South-eastern Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,1.01,E,,,,,,,1.02,E,,
5304,'035,South-eastern Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.37,E,,,,,,,0.46,E,,
5304,'035,South-eastern Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.84,E,,,,,,,0.87,E,,
5304,'035,South-eastern Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.71,E,,,,,,,0.8,E,,
5304,'035,South-eastern Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.17,E,,
5304,'035,South-eastern Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,38.4,E,36.8,E,35.3,E,36.9,E,37.3,E,36.3,E
5304,'035,South-eastern Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,250,E,242.2,E,234.2,E,247.4,E,251.9,E,247,E
5305,'145,Western Asia,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.67,E,2.74,E,2.82,E,2.98,E,3.37,E,3.7,E
5305,'145,Western Asia,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.46,E,,,,,,,0.53,E,,
5305,'145,Western Asia,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.92,E,,,,,,,1.03,E,,
5305,'145,Western Asia,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.32,E,,,,,,,0.38,E,,
5305,'145,Western Asia,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.58,E,,,,,,,0.56,E,,
5305,'145,Western Asia,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.58,E,,,,,,,0.67,E,,
5305,'145,Western Asia,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.13,E,,,,,,,0.2,E,,
5305,'145,Western Asia,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,20.6,E,21,E,22.1,E,22,E,21.2,E,20,E
5305,'145,Western Asia,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,56.6,E,58.4,E,62.5,E,63.2,E,61.3,E,58.7,E
5400,'150,Europe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.77,E,2.83,E,2.97,E,3.04,E,3.15,E,3.61,E
5400,'150,Europe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.41,E,,
5400,'150,Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.77,E,,
5400,'150,Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.36,E,,,,,,,0.36,E,,
5400,'150,Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.73,E,,,,,,,0.77,E,,
5400,'150,Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.72,E,,,,,,,0.74,E,,
5400,'150,Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.08,E,,,,,,,0.11,E,,
5400,'150,Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,8.4,E,8.1,E,7.3,E,7.2,E,6.4,E,5.9,E
5400,'150,Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,62.7,E,60.2,E,54.5,E,53.8,E,47.5,E,44.1,E
5401,'151,Eastern Europe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.83,E,2.9,E,3.04,E,3.15,E,3.26,E,3.75,E
5401,'151,Eastern Europe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.49,E,,
5401,'151,Eastern Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.8,E,,,,,,,0.81,E,,
5401,'151,Eastern Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.39,E,,,,,,,0.36,E,,
5401,'151,Eastern Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.73,E,,
5401,'151,Eastern Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.7,E,,,,,,,0.74,E,,
5401,'151,Eastern Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.1,E,,,,,,,0.13,E,,
5401,'151,Eastern Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,11,E,11.3,E,9.9,E,9.8,E,8.4,E,8,E
5401,'151,Eastern Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,32.4,E,33.3,E,29.2,E,28.8,E,24.5,E,23.1,E
5402,'154,Northern Europe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.62,E,2.66,E,2.77,E,2.84,E,2.9,E,3.28,E
5402,'154,Northern Europe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.33,E,,,,,,,0.34,E,,
5402,'154,Northern Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.68,E,,
5402,'154,Northern Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.34,E,,,,,,,0.37,E,,
5402,'154,Northern Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.72,E,,,,,,,0.77,E,,
5402,'154,Northern Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.62,E,,,,,,,0.66,E,,
5402,'154,Northern Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.07,E,,,,,,,0.08,E,,
5402,'154,Northern Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,4,E,4,E,3.6,E,2.9,E,3,E,2.7,E
5402,'154,Northern Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,4.1,E,4.2,E,3.8,E,3.1,E,3.2,E,2.8,E
5403,'039,Southern Europe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.11,E,3.18,E,3.35,E,3.39,E,3.55,E,4.15,E
5403,'039,Southern Europe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.43,E,,,,,,,0.48,E,,
5403,'039,Southern Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.85,E,,,,,,,0.91,E,,
5403,'039,Southern Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.4,E,,,,,,,0.42,E,,
5403,'039,Southern Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.79,E,,,,,,,0.83,E,,
5403,'039,Southern Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.8,E,,,,,,,0.78,E,,
5403,'039,Southern Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.09,E,,,,,,,0.13,E,,
5403,'039,Southern Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,14,E,12.4,E,11.2,E,11.5,E,9.9,E,9.1,E
5403,'039,Southern Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,21.1,E,18.7,E,16.9,E,17.3,E,14.9,E,13.6,E
5404,'155,Western Europe,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.33,E,2.42,E,2.52,E,2.6,E,2.68,E,3.01,E
5404,'155,Western Europe,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.24,E,,,,,,,0.27,E,,
5404,'155,Western Europe,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.66,E,,,,,,,0.59,E,,
5404,'155,Western Europe,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.3,E,,,,,,,0.25,E,,
5404,'155,Western Europe,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.74,E,,,,,,,0.74,E,,
5404,'155,Western Europe,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.73,E,,,,,,,0.77,E,,
5404,'155,Western Europe,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.06,E,,,,,,,0.07,E,,
5404,'155,Western Europe,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,2.6,E,2.1,E,2.4,E,2.4,E,2.5,E,2.3,E
5404,'155,Western Europe,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,5,E,4,E,4.6,E,4.6,E,4.9,E,4.5,E
5500,'009,Oceania,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.74,E,2.74,E,2.85,E,2.95,E,3.12,E,3.46,E
5500,'009,Oceania,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.35,E,,,,,,,0.38,E,,
5500,'009,Oceania,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.73,E,,,,,,,0.77,E,,
5500,'009,Oceania,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.25,E,,,,,,,0.3,E,,
5500,'009,Oceania,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.66,E,,,,,,,0.78,E,,
5500,'009,Oceania,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.75,E,,,,,,,0.78,E,,
5500,'009,Oceania,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.1,E,,,,,,,0.11,E,,
5500,'009,Oceania,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,15.7,E,16.4,E,18,E,21.2,E,22.4,E,20.2,E
5500,'009,Oceania,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,6.6,E,7,E,7.8,E,9.3,E,10,E,9.1,E
5501,'053,Australia and New Zealand,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,2.49,E,2.46,E,2.55,E,2.67,E,2.72,E,3.06,E
5501,'053,Australia and New Zealand,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.27,E,,,,,,,0.29,E,,
5501,'053,Australia and New Zealand,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.6,E,,,,,,,0.59,E,,
5501,'053,Australia and New Zealand,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.27,E,,,,,,,0.29,E,,
5501,'053,Australia and New Zealand,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.6,E,,,,,,,0.66,E,,
5501,'053,Australia and New Zealand,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.67,E,,,,,,,0.82,E,,
5501,'053,Australia and New Zealand,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.06,E,,,,,,,0.07,E,,
5501,'053,Australia and New Zealand,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,2.9,E,3.2,E,3.2,E,3.5,E,3.2,E,3.2,E
5501,'053,Australia and New Zealand,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,0.8,E,1,E,1,E,1.1,E,1,E,1,E
5801,'199,Least Developed Countries,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.08,E,3.08,E,3.12,E,3.21,E,3.43,E,3.72,E
5801,'199,Least Developed Countries,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.53,E,,,,,,,0.64,E,,
5801,'199,Least Developed Countries,7008,Cost of animal source foods,6226,Value,PPP dollar per person per day,0.99,E,,,,,,,1.18,E,,
5801,'199,Least Developed Countries,7009,"Cost of legumes, nuts and seeds",6226,Value,PPP dollar per person per day,0.24,E,,,,,,,0.33,E,,
5801,'199,Least Developed Countries,7010,Cost of vegetables,6226,Value,PPP dollar per person per day,0.78,E,,,,,,,0.59,E,,
5801,'199,Least Developed Countries,7011,Cost of fruits,6226,Value,PPP dollar per person per day,0.55,E,,,,,,,0.43,E,,
5801,'199,Least Developed Countries,7012,Cost of oils and fats,6226,Value,PPP dollar per person per day,0.15,E,,,,,,,0.2,E,,
5801,'199,Least Developed Countries,7005,Percentage of the population unable to afford a healthy diet (percent),6121,Value,%,68.2,E,66.4,E,65.7,E,66.3,E,65.5,E,64.6,E
5801,'199,Least Developed Countries,7006,Number of people unable to afford a healthy diet (million),6132,Value,million No,675.2,E,673.4,E,681.8,E,705.4,E,713.7,E,719.9,E
5802,'432,Land Locked Developing Countries,7004,Cost of a healthy diet (PPP dollar per person per day),6226,Value,PPP dollar per person per day,3.18,E,3.25,E,3.3,E,3.42,E,3.65,E,4.08,E
5802,'432,Land Locked Developing Countries,7007,Cost of starchy staples,6226,Value,PPP dollar per person per day,0.51,E,,,,,,,0.61,E,,
